User-ID;ISBN;Book-Rating
18250;0312135432;0
18254;0192824325;7
18322;030681188X;0
18322;0312143982;0
18323;0151621306;7
18323;0205164900;6
18323;0312189710;9
18343;0156027321;0
18366;0156332256;0
18384;0156029065;8
18395;0312099266;8
18401;0312251947;0
18411;043935806X;10
18464;0261102672;8
18464;8877827033;0
18466;0306810476;6
18476;0241122201;0
18502;0312243022;7
18507;0156180421;0
18568;043965548X;0
18607;0310426219;10
18671;0195066278;6
18671;0226710319;7
18671;0300069561;6
18689;0312305060;0
18715;0307244997;8
18973;0312291639;0
18988;0312203039;0
18992;0312186681;4
18995;0307215202;0
19018;0307100715;0
19078;0151001006;7
19170;0312038348;0
19202;0312252854;7
19220;0307336565;9
19233;0156007754;8
19233;0195101316;0
19322;0156001454;0
19336;0192833669;5
19336;0310442508;0
19336;0439064872;9
19336;059035342X;0
19422;0307020673;9
19422;0307101762;9
19422;0307302016;8
19422;0307302636;0
19422;0307987655;7
19422;0307987957;7
19422;0307987981;0
19422;0307989135;6
19422;0439136369;7
19422;0439420105;0
19440;1582348251;0
19477;0156007479;0
19487;0312305060;0
19493;0312181213;10
19493;0312305060;7
19501;0307126900;10
19503;0142004235;10
19529;0151008116;10
19550;0312099436;10
19570;0312205325;0
19571;0312278586;8
19571;0312305060;0
19580;0156011042;0
19582;0151006725;6
19605;031202259X;0
19605;0312282990;9
19638;0201517205;0
19643;0312131712;0
19664;0151002290;0
19664;0151931038;8
19664;0155826069;0
19664;0156372088;0
19664;0156787334;5
19664;0156899825;0
19664;0312038992;4
19664;0312110413;0
19664;0312131151;0
19664;0312150601;0
19664;0312154186;0
19664;0312195567;0
19664;0312201656;0
19664;0312243022;0
19664;031228327X;7
19664;0312291639;0
19681;0312262841;0
19711;0156007401;0
19711;0312018320;5
19725;0156027372;8
19800;0312275420;5
19803;059035342X;0
19842;0152010068;0
19842;0156011042;0
19842;0310218039;0
19842;0312140940;0
19842;0312195516;0
19842;0312244266;0
19857;0312241100;5
19885;0312087985;0
19969;0300072023;0
19970;0312045816;8
19970;031218302X;10
19972;0310234697;0
19972;0310702984;8
19974;0312199511;8
19981;0142180106;8
19981;0312263120;0
20032;015626224X;10
20034;0156027321;8
20056;0192760807;7
20060;015668568X;10
20060;0295976853;0
20060;0312302894;10
20115;0152749586;0
20115;0152817506;0
20115;0152927891;0
20115;0198643217;0
20115;0201614774;8
20115;0310977797;0
20115;0312002831;7
20115;0312022514;0
20115;0312266804;0
20115;0312278225;0
20115;0312283962;0
20119;0151885338;0
20119;031209356X;0
20119;059035342X;10
20161;0312244266;0
20164;0307231046;0
20164;0310470307;10
20172;0155826069;9
20172;0156001314;9
20172;0156607522;0
20172;0201050714;0
20180;0312195516;10
20180;0312243022;8
20201;0156001314;0
20201;0310469023;0
20266;031208188X;0
20332;0312244037;0
20336;0142301515;8
20336;0312130279;0
20336;0312255012;8
20336;0312278586;7
20345;0152045643;10
20350;0156027321;8
20360;0151001510;7
20401;0312147414;0
20409;0152413588;0
20409;0152956026;0
20409;0312041462;10
20409;0312144075;10
20413;0310228638;10
20415;0310200970;10
20448;031226772X;0
20450;0240801199;7
20450;0240802233;0
20456;0300087152;0
20458;0156904586;0
20462;0151003378;9
20462;0195014766;0
20462;0312099436;0
20462;0312140940;9
20462;0312144075;0
20462;0312282990;0
20462;0312305060;7
20487;0312311389;4
20501;0439064864;7
20501;0439136350;7
20501;0590353403;7
20582;0195014766;0
20595;0312204965;5
20622;0151567956;0
20622;0312264372;8
20627;0151004099;9
20714;0312244266;5
20741;0156364654;0
20751;0310241634;7
20755;0156711427;0
20755;0310214149;0
20768;0312313195;0
20804;0312278586;9
20823;0156659751;9
20829;0151002711;0
20892;0156007754;7
20911;031228361X;0
20949;0231042116;5
20961;031209261X;8
20961;031214704X;10
20971;0151005672;0
20971;0312264127;7
20990;0224021168;0
21011;0156027321;7
21011;0156028794;0
21011;0192839640;7
21011;031227193X;5
21011;0312277032;0
21011;0312291639;8
21011;0312303203;0
21014;0142004235;10
21014;0151002290;7
21014;0151004536;0
21014;015100692X;0
21014;0151008116;0
21014;0152047336;9
21014;0152047379;10
21014;0156005328;6
21014;0156006529;0
21014;0156007193;0
21014;0156011042;6
21014;0156028352;0
21014;015640057X;0
21014;0156787334;0
21014;0226500578;0
21014;0312063571;0
21014;0312099436;8
21014;0312140916;0
21014;0312144075;0
21014;0312147015;0
21014;0312195516;9
21014;0312199406;0
21014;0312200390;0
21014;0312244266;0
21014;0312265867;0
21014;0312267517;0
21014;0312278586;7
21014;0312303068;0
21014;0312305060;8
21014;0439064872;9
21014;0439136369;0
21014;0439139600;0
21014;043935806X;0
21014;059035342X;0
21026;0156006529;7
21031;0156006529;0
21031;0312303467;9
21039;0312291639;8
21061;0310220424;10
21061;0312278586;5
21063;0156005891;8
21079;0312195516;8
21089;015602943X;10
21102;0156027321;10
21112;0310235936;0
21202;0312283423;7
21229;019505928X;8
21231;0310251109;0
21252;0201135493;0
21252;0307001040;0
21252;0307001261;0
21252;0307001504;0
21252;0307002101;0
21252;0307010082;0
21252;0307021521;0
21252;0307100170;0
21252;0307100839;0
21252;0307100944;0
21252;0307101231;0
21252;0307102459;0
21252;0307118533;0
21252;0307119386;0
21252;0307119394;0
21252;0307119785;0
21252;030712018X;0
21252;0307123200;0
21252;030712584X;0
21252;0307126854;0
21252;0307128164;0
21252;0307130673;0
21252;0307131483;0
21252;0307131556;0
21252;0307161919;0
21252;030723102X;0
21252;0307231100;0
21252;0307231348;0
21252;0307232026;10
21252;0307301222;0
21252;0307302636;0
21252;0307988392;0
21252;0307988465;0
21252;0307988481;0
21303;0312263996;0
21343;0312263120;0
21356;0156005891;0
21356;0201632950;0
21356;0312252854;0
21356;0312263120;7
21364;0142437255;0
21364;0155023608;0
21364;0155023616;5
21364;0156005042;0
21364;0156007479;0
21364;0156787326;0
21364;0192817655;0
21364;0205143466;5
21364;0312114869;5
21364;031228327X;0
21364;0312291639;6
21364;043936213X;0
21367;0312104332;0
21368;0297646524;0
21368;0304352411;0
21370;0312263937;0
21376;0207189668;0
21388;0156014165;8
21392;0195126270;7
21404;015216250X;0
21404;0152162577;0
21404;0226114368;0
21404;0252015037;7
21404;031231616X;0
21406;0312190344;7
21406;0312195516;6
21462;0312140908;7
21484;0226556697;0
21484;0312131518;0
21484;059035342X;9
21484;8478884459;0
21487;0312311311;0
21512;0192815539;10
21576;0152010289;8
21576;0156006391;0
21576;0156006847;0
21576;0156013053;0
21576;0156030241;6
21576;0192813498;0
21576;0195022459;6
21576;0195208153;6
21576;0198117477;7
21576;0198607024;9
21576;0226307743;5
21576;0226752275;0
21576;0310239826;0
21576;0312029276;0
21576;0312155085;0
21576;0312243340;9
21576;0312291639;0
21576;0439136369;8
21576;0439139600;9
21576;043935806X;9
21576;043965548X;0
21586;0156027321;0
21593;0312199147;0
21606;0192833596;10
21611;0245529527;10
21618;0156007479;6
21618;0156716836;9
21618;0192815431;0
21618;0312244266;7
21649;0312181213;0
21659;0156027321;0
21659;0201407760;8
21659;0312145926;0
21659;0312291639;0
21692;0192834355;6
21708;0312278586;0
21803;0312147015;0
21819;0312312261;7
21855;0590353403;0
21860;0156907380;0
21870;0151569401;0
21870;0151961158;0
21870;059035342X;9
21875;0201567792;8
21918;0312284810;8
21918;0312305036;8
21938;0312266626;0
22022;0153119020;8
22022;0155318519;0
22022;0201634546;4
22023;029272019X;0
22023;0312023308;0
22025;0312132204;0
22025;0312157010;0
22043;0310203252;9
22062;0312276974;6
22074;0312195516;9
22074;0439064872;0
22107;0312010583;10
22131;0312144075;0
22154;020135358X;9
22154;0201354632;9
22154;0201727870;9
22154;0201741334;9
22154;0312195516;0
22167;0312291639;7
22211;0312151497;5
22220;0415933749;8
22241;043935806X;8
22243;0201489376;0
22252;0312278586;1
22252;0439064864;10
22252;0439136350;10
22252;0439139597;10
22252;0590353403;10
22319;0306809001;0
22362;0156027321;0
22362;0312288115;0
22362;0312291639;0
22365;0151008469;0
22365;0151010668;0
22365;0312209339;0
22365;0312269528;0
22365;0312300972;0
22365;0312301154;0
22435;0312291639;0
22461;0310984157;7
22478;0312144075;7
22504;0312278586;0
22504;0312313810;0
22625;0142003697;10
22625;0156006847;8
22625;0156007193;8
22625;0156013983;0
22625;0156029669;0
22625;0156628708;0
22625;0156907380;0
22625;0201696967;0
22625;0226039269;0
22625;0226743497;0
22625;0300089503;9
22625;0310205719;0
22625;0312195516;0
22625;0312201656;0
22625;0312244266;9
22625;0439064864;10
22625;043935806X;10
22625;059035342X;10
22637;0205182666;0
22650;0156027321;8
22688;059035342X;7
22695;0152009787;5
22695;0312305060;0
22773;0439139600;9
22818;0312089244;10
22818;0312195516;9
22818;059035342X;10
22854;0261102656;9
22875;8877828528;0
22879;0262024616;0
22885;0312150946;10
22900;0312261616;0
22917;0152567089;9
22936;059035342X;10
22981;0192834738;0
22981;0192836544;10
22981;0192838121;0
23020;0312282990;10
23035;0289703417;0
23070;0312208804;0
23124;0156002728;0
23124;0312274920;0
23128;0312291639;7
23180;0151006903;2
23181;059035342X;10
23231;015130548X;5
23231;0156658992;5
23238;0312130279;9
23288;0307001350;8
23288;0307045420;10
23288;0307100286;10
23288;0307101274;0
23288;030710172X;10
23288;0307124517;10
23288;0307131084;10
23288;0307131092;10
23288;0307159809;9
23288;030735203X;8
23288;0307627950;10
23288;0307681254;0
23288;0307916146;0
23288;0307988724;10
23288;0307988813;0
23303;0307215342;0
23335;0156006456;6
23341;0312192606;0
23341;0312291639;6
23392;0300101716;5
23426;0312044178;5
23475;0194335607;1
23498;0312242530;0
23511;0590353403;0
23547;0312246625;8
23547;0312265840;6
23560;026210069X;3
23571;0155076493;10
23571;0312077866;0
23571;0312145519;10
23571;0312150520;0
23571;0312195516;10
23571;0312245475;0
23571;0312291450;8
23571;0312315600;0
23571;0439064864;0
23571;0439136350;0
23571;0439139597;0
23571;043935806X;0
23571;0590353403;0
23582;0312272553;9
23619;0312278586;6
23642;0201622920;6
23659;015602943X;8
23659;0310205719;5
23664;0312099436;0
23664;059035342X;10
23665;0312244266;5
23666;0439139600;0
23666;059035342X;0
23680;015600710X;0
23680;0312288662;9
23705;0312151144;5
23752;0156011042;0
23759;0312243022;0
23768;0142004235;0
23768;0142501018;0
23768;0151000611;0
23768;0151002290;0
23768;0151002630;0
23768;0151003394;0
23768;015100496X;0
23768;0151006725;8
23768;0151191549;9
23768;0151445257;0
23768;0151731527;0
23768;0151885338;0
23768;0152001107;0
23768;015200873X;0
23768;0152243151;0
23768;0152305920;0
23768;0152416404;0
23768;0156007096;0
23768;0156008351;0
23768;0156011603;0
23768;0156027321;0
23768;0156443503;10
23768;015644450X;9
23768;0156505150;7
23768;0156528657;0
23768;0156766205;0
23768;0156997789;9
23768;019281639X;0
23768;0195014766;0
23768;0195065107;10
23768;0195106350;0
23768;0195119215;0
23768;0195134281;0
23768;0195148274;0
23768;0198691262;0
23768;0201483416;0
23768;0201570084;0
23768;0226305066;0
23768;0256032483;0
23768;0306810336;0
23768;0306811367;0
23768;0307020819;0
23768;0307021068;0
23768;0307021599;0
23768;0307114414;8
23768;0307116212;0
23768;030711838X;0
23768;030711886X;0
23768;030711936X;0
23768;0307119394;0
23768;0307119416;0
23768;0307128865;0
23768;0307204006;9
23768;030796017X;0
23768;0310323312;0
23768;0310918421;0
23768;0312099436;0
23768;0312111827;0
23768;0312113420;0
23768;0312131984;0
23768;0312144075;0
23768;0312147538;0
23768;0312151608;0
23768;0312152337;0
23768;0312172168;0
23768;0312195516;0
23768;0312199406;0
23768;0312203543;0
23768;0312206623;0
23768;0312209711;0
23768;0312242174;0
23768;0312243359;0
23768;031225296X;0
23768;0312265840;0
23768;0312265859;8
23768;0312265867;0
23768;0312267568;0
23768;0312267843;7
23768;0312268084;0
23768;0312269951;0
23768;0312278586;0
23768;0312280947;0
23768;0312289723;0
23768;0312300395;0
23768;0312305060;0
23768;043936213X;0
23768;059035342X;0
23771;0312130279;8
23771;0312204264;7
23796;0156628708;8
23796;0312243022;0
23817;0312261772;8
23835;0312056133;8
23848;0312201656;0
23848;0312278586;0
23848;059035342X;10
23852;0312303726;7
23871;0310233194;9
23872;0151265690;0
23872;015334850X;7
23872;0156838389;6
23872;0157175308;8
23872;0192834878;8
23872;0192840282;9
23872;0192876597;10
23872;0195029488;2
23872;0195037286;5
23872;0195044509;8
23872;0195081382;3
23872;0195114485;8
23872;0195407504;7
23872;0201409488;8
23872;0205309453;4
23872;0226816273;10
23872;023108028X;3
23872;0231102976;7
23872;0253188709;10
23872;0275943550;9
23872;0300058675;9
23872;0300084285;5
23872;0306444712;8
23872;0306459809;10
23872;0312097883;7
23872;0312141017;10
23872;0312143575;9
23872;0312187947;10
23872;0312210310;10
23872;0312272243;9
23872;0439064864;10
23872;0439136350;10
23872;0439139597;10
23872;059035342X;0
23872;1585980730;10
23902;0142437301;9
23902;0146001338;8
23902;0151005214;9
23902;0151356904;0
23902;0151777209;9
23902;0152004564;6
23902;0152047263;10
23902;0156001314;10
23902;0156005891;7
23902;0156006529;8
23902;0156027496;8
23902;0156132672;9
23902;0156471140;8
23902;0156551373;8
23902;0156628708;8
23902;0156711427;8
23902;015675830X;8
23902;0174324987;10
23902;019215897X;7
23902;0192802615;10
23902;0192815067;7
23902;0192817361;10
23902;0192833758;8
23902;0192834118;8
23902;0192834444;10
23902;0192834843;7
23902;0192835009;8
23902;0192851527;10
23902;0193151561;8
23902;0198605714;6
23902;0198605722;8
23902;0198607083;9
23902;0198880324;8
23902;0224020374;7
23902;0224022121;6
23902;0224609920;8
23902;0224615335;9
23902;0226074889;8
23902;0226720977;6
23902;0226743403;8
23902;0226848655;8
23902;0231124244;6
23902;0233990003;8
23902;024102062X;9
23902;0241114969;0
23902;0241133602;4
23902;0241893542;8
23902;0241902576;9
23902;0246109351;8
23902;0261103288;7
23902;0273487655;0
23902;0273601334;6
23902;0283994568;8
23902;0283998792;8
23902;0297777661;6
23902;0304290009;0
23902;0304327158;7
23902;0306801426;8
23902;030680607X;8
23902;0306811057;7
23902;0307604837;7
23902;031211883X;10
23902;0312278675;7
23933;0312288433;0
23948;0312282990;0
23953;0142004235;10
23997;0310348919;0
24020;0312274572;7
24049;0156364654;0
24053;0151002290;5
24145;0439064872;8
24167;0307000427;0
24167;0307001377;0
24167;0307020738;0
24167;0307021858;0
24167;0307102521;0
24167;0307125394;0
24167;0307176274;0
24167;0307264025;0
24167;0307302636;0
24167;0307987868;0
24180;0312291639;8
24182;0312254377;2
24183;0156537060;8
24186;0155510967;8
24186;0312082738;9
24186;0312287739;0
24186;043935806X;9
24191;0312199406;8
24193;0312313829;0
24194;0152001182;10
24194;0152380213;0
24194;0156010690;10
24194;0159504295;0
24194;0195125886;0
24194;0307021491;9
24194;0307101673;10
24194;0307117383;9
24194;0307118932;9
24194;0307119491;9
24194;0307119750;9
24194;0307124959;9
24194;0307130576;9
24194;0307301397;8
24194;0307681076;0
24194;0312261551;10
24211;0201422891;0
24215;059035342X;9
24234;0253372658;7
24325;015602943X;9
24342;0156001144;8
24391;0156012030;8
24391;0312253486;7
24391;0312262868;7
24391;0312284195;0
24391;0312316690;9
24433;0156027321;0
24433;0226583570;0
24539;0142437301;0
24539;0152009833;0
24539;0156001314;0
24539;0192834975;0
24539;0226542378;0
24539;0307021068;0
24539;0307130444;0
24539;0307133230;0
24539;0312141378;0
24539;0312147538;0
24544;0151003580;0
24544;0312179405;0
24544;031225234X;0
24544;0312284683;0
24578;015100949X;0
24585;0312156839;7
24591;0312291639;8
24612;0151157936;7
24624;0310240085;9
24624;0310241448;8
24624;0310252172;8
24633;0152008764;8
24640;0226534154;8
24641;015668568X;0
24641;0312195516;0
24642;0312195516;4
24694;0156729156;0
24694;0192827839;0
24697;0312143060;5
24701;0142437026;0
24733;0195888979;0
24733;0224020927;5
24733;0307000435;5
24733;0307001059;5
24733;0307010007;5
24733;0307020215;5
24733;0307020231;5
24733;0307020851;5
24733;0307021858;5
24733;0307031152;5
24733;0307046028;5
24733;0307129667;0
24760;015647123X;0
24769;0312253435;10
24778;0246137339;7
24778;028399598X;8
24778;0297813684;0
24799;0312261780;0
24824;0312195516;5
24835;0151006261;0
24835;0156012022;0
24835;0226391868;0
24835;0304351954;0
24835;0312275420;9
24835;0312300387;8
24835;0312303203;0
24921;0237447711;0
24921;023744772X;0
24921;0237447738;0
24921;0307001342;0
24921;0307021688;0
24921;030704601X;0
24921;0307103439;0
24921;0307125963;0
24921;0307125971;0
24921;0307126048;0
24921;0307127745;0
24921;0307215245;0
24921;0307988201;0
24921;0312022824;0
24921;0312142943;0
24921;0312179405;0
24921;0312187750;0
24921;0312289510;0
24921;0312300700;0
24922;019283312X;7
24933;0151544964;0
24933;0312203845;0
24933;0312278586;0
24940;0151334811;8
24941;0307220036;0
24945;2070518426;0
24975;0156007185;7
24982;0151006008;9
25041;015601159X;8
25041;0192838717;10
25041;0205292534;9
25101;0312182023;0
25106;0156027321;0
25109;0156028778;10
25117;0312261098;0
25131;0156000024;0
25131;0201483033;0
25131;0201490889;9
25131;0306806444;10
25131;0312136048;0
25131;0312262396;0
25131;031226240X;8
25150;031231616X;7
25208;0151241023;5
25208;0289796997;0
25216;0312274920;8
25216;0312291639;7
25229;0307001067;0
25235;0307001067;0
25280;0310209307;10
25307;0312287712;0
25311;0201567512;0
25311;0312110944;0
25321;0439064872;0
25351;0201615843;0
25359;0312272340;5
25368;0156628708;8
25395;0312301898;0
25409;0142003700;9
25409;0142003727;0
25409;0142437212;10
25409;0155755269;0
25409;0156005646;10
25409;0195132408;0
25409;0198607024;9
25409;0312040598;5
25409;031226772X;0
25409;0312270801;0
25409;0312283490;0
25409;0312285140;10
25409;0312287364;10
25409;0312287682;7
25409;0312291639;0
25409;0312308922;9
25409;0439139597;10
25409;043935806X;10
25410;0151006903;0
25411;0439064872;0
25413;0306805863;8
25436;0156027321;0
25436;0312192339;9
25436;059035342X;0
25471;0156047624;0
25489;0246111259;8
25522;0151660387;0
25533;0156007819;0
25533;0192815989;0
25533;0224051709;5
25533;0304352594;0
25561;031215125X;0
25601;0195078004;0
25601;0252063066;0
25601;0300095325;0
25601;0312033095;10
25601;031210409X;0
25601;0312144504;8
25601;0312199066;0
25604;0226307786;0
25604;0226307808;0
25604;0226307859;0
25630;0155430645;0
25630;0307249026;0
25645;0312301898;7
25711;0312278586;5
25743;014302812X;5
25769;0156028352;0
25792;020135473X;5
25792;0312037953;4
25804;0306426536;8
25804;0312269870;8
25827;0312283490;6
25850;0156364670;10
25850;0312195516;10
25850;0439064872;9
25890;0312143753;0
25890;0312282990;0
25908;0312203578;3
25916;0307216012;6
25916;0312025602;0
25916;0439139600;0
25919;0306804123;10
25919;0439136369;8
25919;0439139600;9
25919;043935806X;10
25919;0439420105;0
25919;059035342X;8
25919;0767908473;10
25966;0156027321;0
25969;015602943X;0
25981;0152013059;5
25981;0152047379;0
25981;0152322426;0
25981;0156838389;0
25981;0307021653;0
25981;0307060993;5
25981;0307061140;5
25981;0307100073;0
25981;0307101649;5
25981;0307115933;0
25981;0307118630;0
25981;0307128539;0
25981;0307301346;5
25981;0307302164;5
25981;0307625532;5
25981;0307681017;5
25981;0307681297;5
25981;0307988635;0
25981;0312021798;5
25981;0312099045;0
25981;0312144512;0
25981;0312205406;0
25981;0312252439;0
25981;0312265867;10
25981;0312278586;0
25981;0312291639;0
25981;0312306326;10
25981;0439064872;0
25981;0439136369;0
25981;043935806X;0
25981;059035342X;0
25988;0312282990;0
25996;0142004235;0
25996;0312195753;8
26057;0156628708;0
26057;0192834142;8
26057;0312278586;10
26057;0590353403;10
26084;0156628708;9
26084;0253203317;10
26084;0312201656;0
26084;031227999X;0
26084;0312305060;10
26084;059035342X;9
26145;0312282702;7
26146;0192829955;0
26146;0192832697;0
26146;0192833812;0
26161;031208188X;0
26182;0151446474;10
26182;0195143051;0
26190;0439064872;9
26190;059035342X;9
26196;0312278233;0
26240;0156870118;0
26240;0192815032;0
26240;031205436X;0
26240;0312253737;0
26284;0156000024;5
26310;0312278586;0
26314;0312291450;8
26326;0307118398;0
26332;0224063316;8
26332;0226044408;0
26332;0312244266;0
26341;0152020683;0
26371;0312136137;8
26371;0312154542;6
26411;0312244266;0
26411;0312253486;0
26487;0143034359;10
26487;015602943X;10
26487;0312050631;10
26487;0312303467;7
26516;0263783014;0
26516;0263787478;0
26516;0263795128;9
26516;026379850X;10
26516;0304359696;0
26516;0312006926;0
26516;0312289723;0
26516;060980779X;0
26517;0439136369;0
26534;0312195516;9
26535;0151006725;0
26535;015100692X;0
26535;0307440435;0
26535;0310205093;0
26535;0310228638;0
26535;0312093233;0
26535;0312154976;0
26535;0312192770;5
26535;0312240910;0
26535;0312303467;0
26538;0439064872;0
26542;0310205719;8
26544;0155408917;0
26544;0156013231;0
26544;0156118610;0
26544;0156364670;0
26544;0156687453;0
26544;0156904365;0
26544;0160359465;0
26544;0192816675;0
26544;0192833618;0
26544;0192839527;0
26544;0192890697;0
26544;0195007778;9
26544;0195012690;0
26544;0195049446;0
26544;0195076184;9
26544;0201357569;0
26544;0252006860;0
26544;0276420144;8
26544;0308101251;0
26544;0310201209;0
26544;0310234697;0
26544;0312045867;0
26544;031209843X;0
26544;0312119321;0
26544;0312195516;9
26544;0312253435;0
26544;0312264372;0
26544;0312284624;0
26544;043936213X;0
26544;059035342X;0
26583;0151463530;0
26583;0152372512;0
26583;0152650342;10
26583;0156078880;0
26583;0156422042;0
26583;0156422069;0
26583;0192122134;8
26583;0195202198;0
26583;0195403843;0
26583;019866141X;7
26583;0224017012;0
26586;0312123280;0
26593;0152025642;0
26593;030712908X;10
26593;0307159809;0
26593;0310978610;0
26598;0312195516;9
26598;0312291639;0
26616;0192829602;0
26616;0253212340;0
26616;0306809907;8
26621;0156007479;9
26624;0152022686;8
26628;0312201656;9
26695;0312109954;7
26706;0312142870;7
26713;0312195516;0
26730;0307021491;0
26730;0439236584;0
26730;043935806X;0
26734;0439064872;8
26751;0312291035;8
26751;059035342X;0
26756;020162690X;0
26756;0312051565;0
26761;0312155212;8
26774;0156006847;8
26798;0224060198;7
26813;0156012197;10
26813;0192817531;0
26813;0195115937;0
26831;0307118843;0
26883;0156027321;7
26883;0192860836;0
26883;0201489376;6
26883;0312281927;0
26883;0312316089;9
26883;0439064872;0
26883;0439139600;8
26916;0312269587;9
26939;0156004976;6
26949;0195012690;5
27100;3551551677;0
27100;3551551685;0
27100;3551551693;0
27140;0151004374;0
27140;0151639663;0
27140;0151910707;10
27140;0201517205;8
27140;0275933512;10
27140;0300040873;0
27140;031209356X;0
27140;043935806X;0
27149;0201696487;9
27193;015640057X;0
27193;0156439611;8
27193;031206926X;0
27210;0307301303;9
27228;0201096676;7
27283;0312291639;6
27313;0142300357;9
27313;0152021973;10
27326;0155365053;7
27329;0312243022;10
27345;0310281113;8
27391;0192123068;0
27391;0312282117;0
27401;0439064872;8
27422;031227999X;0
27462;0312203810;0
27472;0146000501;3
27472;0156005042;8
27472;0312199430;10
27472;0312255012;7
27483;0201122197;6
27509;0312169817;0
27511;0312192339;8
27512;0152956026;10
27527;0307213064;0
27551;0192141872;0
27551;0229117589;0
27551;0310205719;10
27551;031023493X;10
27551;0312264372;0
27557;0312195516;9
27573;0285636391;7
27573;0304353507;8
27617;0195414373;0
27617;0201108593;0
27617;020719839X;0
27617;0312056133;0
27617;0312087489;0
27617;0312099215;0
27617;0312120001;0
27617;0312192037;9
27617;031219983X;0
27617;031220955X;0
27617;0312242298;5
27647;0156907399;0
27647;0312282990;6
27650;0156027321;0
27650;0256156034;0
27650;0307020460;0
27664;059035342X;0
27728;0312269587;8
27740;0312169787;0
27740;0312261721;7
27740;0312263120;8
27740;0312275579;0
27740;0312289723;0
27740;0312303467;8
27740;0312319142;9
27740;043936213X;8
27775;0312026595;0
27779;0312275420;9
27788;0192880802;0
27788;0195581970;0
27788;0207142939;0
27788;0241125421;0
27788;0297775162;0
27788;0307215784;0
27788;0307215873;0
27788;0307215938;0
27788;0312243022;0
27788;0312278586;0
27788;0312288115;0
27797;0307001431;0
27812;0142004030;0
27812;0156423502;8
27812;0156628708;0
27812;0299190900;0
27812;0312033001;0
27812;0312243359;0
27812;0312244452;0
27812;0312272189;9
27812;0312291639;0
27812;059035342X;8
27824;030681188X;0
27827;0156000318;10
27853;0439139597;10
27875;0201068370;7
27875;0307098206;8
27875;0307101088;7
27875;0307117340;8
27875;030711886X;7
27875;0307128415;8
27875;0307129659;9
27875;030713184X;8
27875;0307203158;8
27875;0307215423;10
27875;030796017X;9
27887;0297843311;7
27915;0312152175;10
27940;0152008772;0
27947;0151652066;0
27947;0312062354;0
27947;0312125607;0
27947;0312281528;8
27947;031228327X;0
27956;0312278586;6
28016;0439064872;10
28016;0439136369;10
28016;0439139600;10
28076;0312092695;0
28082;0312305060;0
28117;0312195516;7
28150;0156005786;5
28150;0156027321;9
28150;0156711427;8
28150;0312195516;0
28150;043935806X;9
28177;0156027321;9
28177;0312171951;7
28177;0312291639;8
28186;0201354934;9
28186;020168862X;0
28191;0312243979;7
28204;0146000552;0
28204;0151003130;9
28204;0151005672;0
28204;0151039674;0
28204;0156005891;6
28204;0156006529;0
28204;0192812165;0
28204;0192812432;0
28204;0192812572;0
28204;0192812777;0
28204;019281303X;0
28204;0297818503;0
28204;0312043392;0
28204;031208188X;0
28204;0312082622;0
28204;0312093810;0
28204;0312179405;0
28211;0312273231;8
28211;0439064872;9
28222;0312198256;0
28222;0312278586;8
28241;0312263449;0
28255;0152017178;7
28255;0152099905;7
28255;0195405366;0
28255;0226469522;0
28257;0226500624;0
28315;0312284683;0
28319;0312278586;0
28326;0312307314;8
28360;0142300985;3
28360;0152413588;0
28360;0307240533;0
28373;0283073217;0
28374;0152171517;10
28374;0156705427;9
28395;0312254997;0
28454;0312076932;5
28460;0312306326;10
28477;0156154552;6
28481;0312206461;5
28481;0439064872;9
28492;0199194971;0
28523;0155080555;0
28523;0195002288;0
28523;0195113853;0
28523;0205281710;0
28523;0205295614;10
28523;0205331920;0
28523;029779440X;0
28523;0300078552;0
28523;0300082045;10
28523;0304354767;0
28523;0307965406;10
28523;0310226465;0
28523;031226481X;0
28523;0312272243;10
28523;0312278586;10
28523;0312305060;0
28523;0439064864;0
28523;0439064872;10
28523;0590353403;10
28523;059035342X;0
28523;0807281751;10
28523;0807281913;0
28523;0933833571;10
28523;0970844204;0
28523;1578564719;0
28523;1585980730;0
28523;8478885196;0
28591;0312206763;0
28591;0312303467;10
28594;059035342X;9
28603;0195088794;8
28619;0156005891;10
28619;0156006529;0
28619;015600710X;10
28619;0201000822;7
28619;0312147279;0
28619;031224293X;0
28619;0312303068;0
28663;0151009988;8
28663;0151446474;0
28663;0312263996;0
28667;0156453800;2
28667;0192815385;7
28667;0226616010;6
28667;0231053576;0
28719;0312140940;10
28865;0312287569;0
28899;0312010583;9
28899;0312244266;8
28919;031215125X;9
28938;019280068X;6
28938;0192822837;0
28938;0195129172;10
28938;019866172X;8
28938;0226293785;0
28938;0226761657;0
28938;0261665782;5
28938;0310205719;1
28938;0312180586;0
28938;0312260628;0
28938;0312291620;10
28938;0312320493;0
28938;059035342X;0
28957;0312171943;8
28969;0152162380;0
28979;0312263120;5
28992;0307109283;10
28993;0283073195;7
29000;0151000719;0
29000;0312130325;0
29015;0312203241;10
29070;0156196255;8
29070;0192816314;6
29101;0439420105;0
29133;0156787334;5
29133;019282760X;10
29135;031209423X;0
29151;0312199430;7
29183;0281048010;0
29209;0151002290;0
29209;015100692X;0
29209;0156006529;0
29209;0156011433;0
29209;0192833650;8
29209;031225346X;0
29218;0192835130;8
29232;0312291639;0
29259;015100692X;0
29259;0151962960;0
29259;0156001314;0
29259;0307215245;0
29259;0307215261;10
